Year,Month,Day,Hour,Minute,DHI,DNI
2013,1,6,6,30,0,0
2013,1,6,7,30,0,0
2013,1,6,8,30,0,0
2013,1,6,9,30,0,0
2013,1,6,10,30,0,0
2013,1,6,11,30,0,0
2013,1,6,12,30,0,0
2013,1,6,13,30,15,0
2013,1,6,14,30,47,0
2013,1,6,15,30,93,0
2013,1,6,16,30,153,6
2013,1,6,17,30,60,0
2013,1,6,18,30,57,0
2013,1,6,19,30,37,0
2013,1,6,20,30,46,0
2013,1,6,21,30,29,0
2013,1,6,22,30,0,0
2013,1,6,23,30,0,0
2013,1,7,0,30,0,0
2013,1,7,1,30,0,0
2013,1,7,2,30,0,0
2013,1,7,3,30,0,0
2013,1,7,4,30,0,0
2013,1,7,5,30,0,0
2013,1,7,6,30,0,0
2013,1,7,7,30,0,0
2013,1,7,8,30,0,0
2013,1,7,9,30,0,0
2013,1,7,10,30,0,0
2013,1,7,11,30,0,0
2013,1,7,12,30,0,0
2013,1,7,13,30,29,392
2013,1,7,14,30,54,721
2013,1,7,15,30,70,828
2013,1,7,16,30,73,903
2013,1,7,17,30,72,933
2013,1,7,18,30,73,923
2013,1,7,19,30,66,892
2013,1,7,20,30,57,815
2013,1,7,21,30,40,634
2013,1,7,22,30,0,0
2013,1,7,23,30,0,0
2013,1,8,0,30,0,0
2013,1,8,1,30,0,0
2013,1,8,2,30,0,0
2013,1,8,3,30,0,0
2013,1,8,4,30,0,0
2013,1,8,5,30,0,0
2013,1,8,6,30,0,0
2013,1,8,7,30,0,0
2013,1,8,8,30,0,0
2013,1,8,9,30,0,0
2013,1,8,10,30,0,0
2013,1,8,11,30,0,0
2013,1,8,12,30,0,0
2013,1,8,13,30,30,126
2013,1,8,14,30,92,148
2013,1,8,15,30,114,463
2013,1,8,16,30,71,892
2013,1,8,17,30,73,913
2013,1,8,18,30,161,469
2013,1,8,19,30,71,851
2013,1,8,20,30,58,783
2013,1,8,21,30,40,603
2013,1,8,22,30,0,0
2013,1,8,23,30,0,0
2013,1,9,0,30,0,0
2013,1,9,1,30,0,0
2013,1,9,2,30,0,0
2013,1,9,3,30,0,0
2013,1,9,4,30,0,0
2013,1,9,5,30,0,0
2013,1,9,6,30,0,0
2013,1,9,7,30,0,0
2013,1,9,8,30,0,0
2013,1,9,9,30,0,0
2013,1,9,10,30,0,0
2013,1,9,11,30,0,0
2013,1,9,12,30,0,0
2013,1,9,13,30,10,0
2013,1,9,14,30,17,0
2013,1,9,15,30,138,23
2013,1,9,16,30,169,375
2013,1,9,17,30,168,467
2013,1,9,18,30,109,672
2013,1,9,19,30,65,873
2013,1,9,20,30,56,795
2013,1,9,21,30,39,630
2013,1,9,22,30,0,0
2013,1,9,23,30,0,0
2013,1,10,0,30,0,0
2013,1,10,1,30,0,0
2013,1,10,2,30,0,0
2013,1,10,3,30,0,0
2013,1,10,4,30,0,0
2013,1,10,5,30,0,0
2013,1,10,6,30,0,0
2013,1,10,7,30,0,0
2013,1,10,8,30,0,0
2013,1,10,9,30,0,0
2013,1,10,10,30,0,0
2013,1,10,11,30,0,0
2013,1,10,12,30,0,0
2013,1,10,13,30,26,0
2013,1,10,14,30,70,0
2013,1,10,15,30,42,0
2013,1,10,16,30,64,0
2013,1,10,17,30,87,0
2013,1,10,18,30,99,0
2013,1,10,19,30,104,0
2013,1,10,20,30,41,0
2013,1,10,21,30,9,0
2013,1,10,22,30,0,0
2013,1,10,23,30,0,0
2013,1,11,0,30,0,0
2013,1,11,1,30,0,0
2013,1,11,2,30,0,0
2013,1,11,3,30,0,0
2013,1,11,4,30,0,0
2013,1,11,5,30,0,0
2013,1,11,6,30,0,0
2013,1,11,7,30,0,0
2013,1,11,8,30,0,0
2013,1,11,9,30,0,0
2013,1,11,10,30,0,0
2013,1,11,11,30,0,0
2013,1,11,12,30,0,0
2013,1,11,13,30,11,0
2013,1,11,14,30,92,199
2013,1,11,15,30,115,0
2013,1,11,16,30,189,59
2013,1,11,17,30,190,379
2013,1,11,18,30,198,304
2013,1,11,19,30,132,500
2013,1,11,20,30,120,266
2013,1,11,21,30,45,472
2013,1,11,22,30,0,0
2013,1,11,23,30,0,0
2013,1,12,0,30,0,0
2013,1,12,1,30,0,0
2013,1,12,2,30,0,0
2013,1,12,3,30,0,0
2013,1,12,4,30,0,0
2013,1,12,5,30,0,0
2013,1,12,6,30,0,0
2013,1,12,7,30,0,0
2013,1,12,8,30,0,0
2013,1,12,9,30,0,0
2013,1,12,10,30,0,0
2013,1,12,11,30,0,0
2013,1,12,12,30,0,0
2013,1,12,13,30,31,79
2013,1,12,14,30,95,106
2013,1,12,15,30,154,166
2013,1,12,16,30,199,151
2013,1,12,17,30,212,70
2013,1,12,18,30,93,0
2013,1,12,19,30,125,0
2013,1,12,20,30,121,28
2013,1,12,21,30,18,0
2013,1,12,22,30,0,0
2013,1,12,23,30,0,0
2013,1,13,0,30,0,0
2013,1,13,1,30,0,0
2013,1,13,2,30,0,0
2013,1,13,3,30,0,0
2013,1,13,4,30,0,0
2013,1,13,5,30,0,0
2013,1,13,6,30,0,0
2013,1,13,7,30,0,0
2013,1,13,8,30,0,0
2013,1,13,9,30,0,0
2013,1,13,10,30,0,0
2013,1,13,11,30,0,0
2013,1,13,12,30,0,0
2013,1,13,13,30,9,0
2013,1,13,14,30,20,0
2013,1,13,15,30,134,11
2013,1,13,16,30,77,0
2013,1,13,17,30,137,0
2013,1,13,18,30,116,0
2013,1,13,19,30,46,0
2013,1,13,20,30,31,0
2013,1,13,21,30,33,0
2013,1,13,22,30,0,0
2013,1,13,23,30,0,0
2013,1,14,0,30,0,0
2013,1,14,1,30,0,0
2013,1,14,2,30,0,0
2013,1,14,3,30,0,0
2013,1,14,4,30,0,0
2013,1,14,5,30,0,0
2013,1,14,6,30,0,0
2013,1,14,7,30,0,0
2013,1,14,8,30,0,0
2013,1,14,9,30,0,0
2013,1,14,10,30,0,0
2013,1,14,11,30,0,0
2013,1,14,12,30,0,0
2013,1,14,13,30,26,520
2013,1,14,14,30,90,16
2013,1,14,15,30,145,34
2013,1,14,16,30,194,252
2013,1,14,17,30,190,393
2013,1,14,18,30,137,589
2013,1,14,19,30,185,132
2013,1,14,20,30,114,3
2013,1,14,21,30,44,0
2013,1,14,22,30,3,0
2013,1,14,23,30,0,0
2013,1,15,0,30,0,0
2013,1,15,1,30,0,0
2013,1,15,2,30,0,0
2013,1,15,3,30,0,0
2013,1,15,4,30,0,0
2013,1,15,5,30,0,0
2013,1,15,6,30,0,0
2013,1,15,7,30,0,0
2013,1,15,8,30,0,0
2013,1,15,9,30,0,0
2013,1,15,10,30,0,0
2013,1,15,11,30,0,0
2013,1,15,12,30,0,0
2013,1,15,13,30,24,0
2013,1,15,14,30,95,51
2013,1,15,15,30,144,298
2013,1,15,16,30,156,469
2013,1,15,17,30,212,280
2013,1,15,18,30,212,245
2013,1,15,19,30,181,238
2013,1,15,20,30,120,15
2013,1,15,21,30,44,0
2013,1,15,22,30,5,0
2013,1,15,23,30,0,0
2013,1,16,0,30,0,0
2013,1,16,1,30,0,0
2013,1,16,2,30,0,0
2013,1,16,3,30,0,0
2013,1,16,4,30,0,0
2013,1,16,5,30,0,0
2013,1,16,6,30,0,0
2013,1,16,7,30,0,0
2013,1,16,8,30,0,0
2013,1,16,9,30,0,0
2013,1,16,10,30,0,0
2013,1,16,11,30,0,0
2013,1,16,12,30,0,0
2013,1,16,13,30,10,0
2013,1,16,14,30,35,0
2013,1,16,15,30,108,0
2013,1,16,16,30,111,0
2013,1,16,17,30,137,0
2013,1,16,18,30,169,7
2013,1,16,19,30,165,22
2013,1,16,20,30,132,58
2013,1,16,21,30,65,0
2013,1,16,22,30,7,0
2013,1,16,23,30,0,0
2013,1,17,0,30,0,0
2013,1,17,1,30,0,0
2013,1,17,2,30,0,0
2013,1,17,3,30,0,0
2013,1,17,4,30,0,0
2013,1,17,5,30,0,0
2013,1,17,6,30,0,0
2013,1,17,7,30,0,0
2013,1,17,8,30,0,0
2013,1,17,9,30,0,0
2013,1,17,10,30,0,0
2013,1,17,11,30,0,0
2013,1,17,12,30,0,0
2013,1,17,13,30,18,0
2013,1,17,14,30,64,0
2013,1,17,15,30,114,0
2013,1,17,16,30,200,238
2013,1,17,17,30,179,464
2013,1,17,18,30,65,932
2013,1,17,19,30,64,893
2013,1,17,20,30,59,812
2013,1,17,21,30,50,483
2013,1,17,22,30,11,0
2013,1,17,23,30,0,0
2013,1,18,0,30,0,0
2013,1,18,1,30,0,0
2013,1,18,2,30,0,0
2013,1,18,3,30,0,0
2013,1,18,4,30,0,0
2013,1,18,5,30,0,0
2013,1,18,6,30,0,0
2013,1,18,7,30,0,0
2013,1,18,8,30,0,0
2013,1,18,9,30,0,0
2013,1,18,10,30,0,0
2013,1,18,11,30,0,0
2013,1,18,12,30,0,0
2013,1,18,13,30,25,507
2013,1,18,14,30,44,770
2013,1,18,15,30,54,870
2013,1,18,16,30,57,933
2013,1,18,17,30,57,955
2013,1,18,18,30,55,952
2013,1,18,19,30,53,923
2013,1,18,20,30,48,854
2013,1,18,21,30,36,710
2013,1,18,22,30,13,314
2013,1,18,23,30,0,0
2013,1,19,0,30,0,0
2013,1,19,1,30,0,0
2013,1,19,2,30,0,0
2013,1,19,3,30,0,0
2013,1,19,4,30,0,0
2013,1,19,5,30,0,0
2013,1,19,6,30,0,0
2013,1,19,7,30,0,0
2013,1,19,8,30,0,0
2013,1,19,9,30,0,0
2013,1,19,10,30,0,0
2013,1,19,11,30,0,0
2013,1,19,12,30,0,0
2013,1,19,13,30,25,524
2013,1,19,14,30,43,779
2013,1,19,15,30,53,884
2013,1,19,16,30,58,934
2013,1,19,17,30,62,945
2013,1,19,18,30,60,943
2013,1,19,19,30,59,905
2013,1,19,20,30,54,826
2013,1,19,21,30,42,668
2013,1,19,22,30,14,257
2013,1,19,23,30,0,0
2013,1,20,0,30,0,0
2013,1,20,1,30,0,0
2013,1,20,2,30,0,0
2013,1,20,3,30,0,0
2013,1,20,4,30,0,0
2013,1,20,5,30,0,0
2013,1,20,6,30,0,0
2013,1,20,7,30,0,0
2013,1,20,8,30,0,0
2013,1,20,9,30,0,0
2013,1,20,10,30,0,0
2013,1,20,11,30,0,0
2013,1,20,12,30,0,0
2013,1,20,13,30,26,546
2013,1,20,14,30,45,791
2013,1,20,15,30,56,894
2013,1,20,16,30,62,934
2013,1,20,17,30,65,952
2013,1,20,18,30,64,942
2013,1,20,19,30,189,248
2013,1,20,20,30,59,825
2013,1,20,21,30,77,87
2013,1,20,22,30,14,0
2013,1,20,23,30,0,0
2013,1,21,0,30,0,0
2013,1,21,1,30,0,0
2013,1,21,2,30,0,0
2013,1,21,3,30,0,0
2013,1,21,4,30,0,0
2013,1,21,5,30,0,0
2013,1,21,6,30,0,0
2013,1,21,7,30,0,0
2013,1,21,8,30,0,0
2013,1,21,9,30,0,0
2013,1,21,10,30,0,0
2013,1,21,11,30,0,0
2013,1,21,12,30,0,0
2013,1,21,13,30,34,14
2013,1,21,14,30,101,62
2013,1,21,15,30,142,364
2013,1,21,16,30,208,216
2013,1,21,17,30,157,0
2013,1,21,18,30,181,12
2013,1,21,19,30,130,568
2013,1,21,20,30,63,883
2013,1,21,21,30,47,754
2013,1,21,22,30,17,373
2013,1,21,23,30,0,0
2013,1,22,0,30,0,0
2013,1,22,1,30,0,0
2013,1,22,2,30,0,0
2013,1,22,3,30,0,0
2013,1,22,4,30,0,0
2013,1,22,5,30,0,0
2013,1,22,6,30,0,0
2013,1,22,7,30,0,0
2013,1,22,8,30,0,0
2013,1,22,9,30,0,0
2013,1,22,10,30,0,0
2013,1,22,11,30,0,0
2013,1,22,12,30,0,0
2013,1,22,13,30,27,574
2013,1,22,14,30,46,830
2013,1,22,15,30,56,931
2013,1,22,16,30,61,982
2013,1,22,17,30,62,1003
2013,1,22,18,30,61,986
2013,1,22,19,30,59,955
2013,1,22,20,30,53,890
2013,1,22,21,30,40,756
2013,1,22,22,30,17,371
2013,1,22,23,30,0,0
2013,1,23,0,30,0,0
2013,1,23,1,30,0,0
2013,1,23,2,30,0,0
2013,1,23,3,30,0,0
2013,1,23,4,30,0,0
2013,1,23,5,30,0,0
2013,1,23,6,30,0,0
2013,1,23,7,30,0,0
2013,1,23,8,30,0,0
2013,1,23,9,30,0,0
2013,1,23,10,30,0,0
2013,1,23,11,30,0,0
2013,1,23,12,30,0,0
2013,1,23,13,30,37,73
2013,1,23,14,30,102,52
2013,1,23,15,30,145,16
2013,1,23,16,30,146,0
2013,1,23,17,30,94,0
2013,1,23,18,30,214,46
2013,1,23,19,30,122,0
2013,1,23,20,30,124,3
2013,1,23,21,30,76,6
2013,1,23,22,30,9,0
2013,1,23,23,30,0,0
2013,1,24,0,30,0,0
2013,1,24,1,30,0,0
2013,1,24,2,30,0,0
2013,1,24,3,30,0,0
2013,1,24,4,30,0,0
2013,1,24,5,30,0,0
2013,1,24,6,30,0,0
2013,1,24,7,30,0,0
2013,1,24,8,30,0,0
2013,1,24,9,30,0,0
2013,1,24,10,30,0,0
2013,1,24,11,30,0,0
2013,1,24,12,30,0,0
2013,1,24,13,30,36,190
2013,1,24,14,30,80,431
2013,1,24,15,30,110,558
2013,1,24,16,30,122,636
2013,1,24,17,30,127,669
2013,1,24,18,30,155,569
2013,1,24,19,30,148,509
2013,1,24,20,30,105,509
2013,1,24,21,30,64,415
2013,1,24,22,30,22,0
2013,1,24,23,30,0,0
2013,1,25,0,30,0,0
2013,1,25,1,30,0,0
2013,1,25,2,30,0,0
2013,1,25,3,30,0,0
2013,1,25,4,30,0,0
2013,1,25,5,30,0,0
2013,1,25,6,30,0,0
2013,1,25,7,30,0,0
2013,1,25,8,30,0,0
2013,1,25,9,30,0,0
2013,1,25,10,30,0,0
2013,1,25,11,30,0,0
2013,1,25,12,30,0,0
2013,1,25,13,30,29,0
2013,1,25,14,30,105,58
2013,1,25,15,30,136,1
2013,1,25,16,30,70,0
2013,1,25,17,30,214,370
2013,1,25,18,30,177,7
2013,1,25,19,30,169,421
2013,1,25,20,30,144,255
2013,1,25,21,30,73,574
2013,1,25,22,30,25,199
2013,1,25,23,30,0,0
2013,1,26,0,30,0,0
2013,1,26,1,30,0,0
2013,1,26,2,30,0,0
2013,1,26,3,30,0,0
2013,1,26,4,30,0,0
2013,1,26,5,30,0,0
2013,1,26,6,30,0,0
2013,1,26,7,30,0,0
2013,1,26,8,30,0,0
2013,1,26,9,30,0,0
2013,1,26,10,30,0,0
2013,1,26,11,30,0,0
2013,1,26,12,30,0,0
2013,1,26,13,30,37,214
2013,1,26,14,30,65,748
2013,1,26,15,30,171,106
2013,1,26,16,30,204,306
2013,1,26,17,30,175,528
2013,1,26,18,30,98,921
2013,1,26,19,30,91,894
2013,1,26,20,30,77,830
2013,1,26,21,30,57,687
2013,1,26,22,30,23,320
2013,1,26,23,30,0,0
2013,1,27,0,30,0,0
2013,1,27,1,30,0,0
2013,1,27,2,30,0,0
2013,1,27,3,30,0,0
2013,1,27,4,30,0,0
2013,1,27,5,30,0,0
2013,1,27,6,30,0,0
2013,1,27,7,30,0,0
2013,1,27,8,30,0,0
2013,1,27,9,30,0,0
2013,1,27,10,30,0,0
2013,1,27,11,30,0,0
2013,1,27,12,30,0,0
2013,1,27,13,30,40,53
2013,1,27,14,30,110,100
2013,1,27,15,30,174,149
2013,1,27,16,30,211,64
2013,1,27,17,30,245,128
2013,1,27,18,30,236,90
2013,1,27,19,30,200,62
2013,1,27,20,30,156,150
2013,1,27,21,30,43,0
2013,1,27,22,30,10,0
2013,1,27,23,30,0,0
2013,1,28,0,30,0,0
2013,1,28,1,30,0,0
2013,1,28,2,30,0,0
2013,1,28,3,30,0,0
2013,1,28,4,30,0,0
2013,1,28,5,30,0,0
2013,1,28,6,30,0,0
2013,1,28,7,30,0,0
2013,1,28,8,30,0,0
2013,1,28,9,30,0,0
2013,1,28,10,30,0,0
2013,1,28,11,30,0,0
2013,1,28,12,30,0,0
2013,1,28,13,30,40,319
2013,1,28,14,30,36,0
2013,1,28,15,30,31,0
2013,1,28,16,30,105,0
2013,1,28,17,30,191,12
2013,1,28,18,30,66,0
2013,1,28,19,30,93,0
2013,1,28,20,30,89,0
2013,1,28,21,30,27,0
2013,1,28,22,30,5,0
2013,1,28,23,30,0,0
2013,1,29,0,30,0,0
2013,1,29,1,30,0,0
2013,1,29,2,30,0,0
2013,1,29,3,30,0,0
2013,1,29,4,30,0,0
2013,1,29,5,30,0,0
2013,1,29,6,30,0,0
2013,1,29,7,30,0,0
2013,1,29,8,30,0,0
2013,1,29,9,30,0,0
2013,1,29,10,30,0,0
2013,1,29,11,30,0,0
2013,1,29,12,30,0,0
2013,1,29,13,30,36,386
2013,1,29,14,30,38,0
2013,1,29,15,30,81,740
2013,1,29,16,30,216,272
2013,1,29,17,30,242,79
2013,1,29,18,30,218,36
2013,1,29,19,30,78,0
2013,1,29,20,30,154,241
2013,1,29,21,30,75,0
2013,1,29,22,30,15,0
2013,1,29,23,30,0,0
2013,1,30,0,30,0,0
2013,1,30,1,30,0,0
2013,1,30,2,30,0,0
2013,1,30,3,30,0,0
2013,1,30,4,30,0,0
2013,1,30,5,30,0,0
2013,1,30,6,30,0,0
2013,1,30,7,30,0,0
2013,1,30,8,30,0,0
2013,1,30,9,30,0,0
2013,1,30,10,30,0,0
2013,1,30,11,30,0,0
2013,1,30,12,30,0,0
2013,1,30,13,30,12,0
2013,1,30,14,30,19,0
2013,1,30,15,30,72,0
2013,1,30,16,30,77,0
2013,1,30,17,30,72,0
2013,1,30,18,30,65,0
2013,1,30,19,30,88,0
2013,1,30,20,30,60,0
2013,1,30,21,30,52,0
2013,1,30,22,30,10,0
2013,1,30,23,30,0,0
2013,1,31,0,30,0,0
2013,1,31,1,30,0,0
2013,1,31,2,30,0,0
2013,1,31,3,30,0,0
2013,1,31,4,30,0,0
2013,1,31,5,30,0,0
2013,1,31,6,30,0,0
2013,1,31,7,30,0,0
2013,1,31,8,30,0,0
2013,1,31,9,30,0,0
2013,1,31,10,30,0,0
2013,1,31,11,30,0,0
2013,1,31,12,30,0,0
2013,1,31,13,30,29,0
2013,1,31,14,30,25,0
2013,1,31,15,30,158,21
2013,1,31,16,30,199,27
2013,1,31,17,30,123,0
2013,1,31,18,30,231,328
2013,1,31,19,30,163,500
2013,1,31,20,30,141,12
2013,1,31,21,30,30,0
2013,1,31,22,30,27,88
2013,1,31,23,30,0,0
2001,2,1,0,30,0,0
2001,2,1,1,30,0,0
2001,2,1,2,30,0,0
2001,2,1,3,30,0,0
2001,2,1,4,30,0,0
2001,2,1,5,30,0,0
2001,2,1,6,30,0,0
2001,2,1,7,30,0,0
2001,2,1,8,30,0,0
2001,2,1,9,30,0,0
2001,2,1,10,30,0,0
2001,2,1,11,30,0,0
2001,2,1,12,30,0,0
2001,2,1,13,30,27,0
2001,2,1,14,30,26,0
2001,2,1,15,30,119,0
2001,2,1,16,30,162,1
2001,2,1,17,30,252,95
2001,2,1,18,30,253,150
2001,2,1,19,30,72,921
2001,2,1,20,30,65,856
2001,2,1,21,30,53,711
2001,2,1,22,30,26,379
2001,2,1,23,30,0,0
2001,2,2,0,30,0,0
2001,2,2,1,30,0,0
2001,2,2,2,30,0,0
2001,2,2,3,30,0,0
2001,2,2,4,30,0,0
2001,2,2,5,30,0,0
2001,2,2,6,30,0,0
2001,2,2,7,30,0,0
2001,2,2,8,30,0,0
2001,2,2,9,30,0,0
2001,2,2,10,30,0,0
2001,2,2,11,30,0,0
2001,2,2,12,30,0,0
2001,2,2,13,30,36,613
2001,2,2,14,30,55,858
2001,2,2,15,30,70,949
2001,2,2,16,30,82,989
2001,2,2,17,30,87,990
2001,2,2,18,30,91,980
2001,2,2,19,30,84,957
2001,2,2,20,30,74,895
2001,2,2,21,30,58,767
2001,2,2,22,30,28,439
2001,2,2,23,30,0,0
2001,2,3,0,30,0,0
2001,2,3,1,30,0,0
2001,2,3,2,30,0,0
2001,2,3,3,30,0,0
2001,2,3,4,30,0,0
2001,2,3,5,30,0,0
2001,2,3,6,30,0,0
2001,2,3,7,30,0,0
2001,2,3,8,30,0,0
2001,2,3,9,30,0,0
2001,2,3,10,30,0,0
2001,2,3,11,30,0,0
2001,2,3,12,30,0,0
2001,2,3,13,30,48,104
2001,2,3,14,30,119,79
2001,2,3,15,30,80,883
2001,2,3,16,30,89,928
2001,2,3,17,30,94,947
2001,2,3,18,30,100,931
2001,2,3,19,30,124,650
2001,2,3,20,30,114,541
2001,2,3,21,30,94,260
2001,2,3,22,30,30,167
2001,2,3,23,30,0,0
2001,2,4,0,30,0,0
2001,2,4,1,30,0,0
2001,2,4,2,30,0,0
2001,2,4,3,30,0,0
2001,2,4,4,30,0,0
2001,2,4,5,30,0,0
2001,2,4,6,30,0,0
2001,2,4,7,30,0,0
2001,2,4,8,30,0,0
2001,2,4,9,30,0,0
2001,2,4,10,30,0,0
2001,2,4,11,30,0,0
2001,2,4,12,30,0,0
2001,2,4,13,30,48,17
2001,2,4,14,30,113,268
2001,2,4,15,30,158,397
2001,2,4,16,30,238,179
2001,2,4,17,30,264,152
2001,2,4,18,30,223,30
2001,2,4,19,30,219,71
2001,2,4,20,30,144,9
2001,2,4,21,30,80,0
2001,2,4,22,30,20,0
2001,2,4,23,30,0,0
2001,2,5,0,30,0,0
2001,2,5,1,30,0,0
2001,2,5,2,30,0,0
2001,2,5,3,30,0,0
2001,2,5,4,30,0,0
2001,2,5,5,30,0,0
2001,2,5,6,30,0,0
2001,2,5,7,30,0,0
2001,2,5,8,30,0,0
2001,2,5,9,30,0,0
2001,2,5,10,30,0,0
2001,2,5,11,30,0,0
2001,2,5,12,30,0,0
2001,2,5,13,30,28,0
2001,2,5,14,30,28,0
2001,2,5,15,30,93,0
2001,2,5,16,30,101,0
2001,2,5,17,30,146,0
2001,2,5,18,30,110,0
2001,2,5,19,30,130,0
2001,2,5,20,30,80,0
2001,2,5,21,30,49,0
2001,2,5,22,30,9,0
2001,2,5,23,30,0,0
2001,2,6,0,30,0,0
2001,2,6,1,30,0,0
2001,2,6,2,30,0,0
2001,2,6,3,30,0,0
2001,2,6,4,30,0,0
2001,2,6,5,30,0,0
2001,2,6,6,30,0,0
2001,2,6,7,30,0,0
2001,2,6,8,30,0,0
2001,2,6,9,30,0,0
2001,2,6,10,30,0,0
2001,2,6,11,30,0,0
2001,2,6,12,30,0,0
2001,2,6,13,30,31,0
2001,2,6,14,30,86,0
2001,2,6,15,30,122,0
2001,2,6,16,30,55,0
2001,2,6,17,30,126,0
2001,2,6,18,30,263,208
2001,2,6,19,30,206,360
2001,2,6,20,30,106,696
2001,2,6,21,30,106,136
2001,2,6,22,30,34,77
2001,2,6,23,30,0,0
2001,2,7,0,30,0,0
2001,2,7,1,30,0,0
2001,2,7,2,30,0,0
2001,2,7,3,30,0,0
2001,2,7,4,30,0,0
2001,2,7,5,30,0,0
2001,2,7,6,30,0,0
2001,2,7,7,30,0,0
2001,2,7,8,30,0,0
2001,2,7,9,30,0,0
2001,2,7,10,30,0,0
2001,2,7,11,30,0,0
2001,2,7,12,30,0,0
2001,2,7,13,30,34,0
2001,2,7,14,30,90,0
2001,2,7,15,30,160,11
2001,2,7,16,30,156,0
2001,2,7,17,30,187,6
2001,2,7,18,30,249,315
2001,2,7,19,30,124,668
2001,2,7,20,30,163,311
2001,2,7,21,30,79,573
2001,2,7,22,30,40,240
2001,2,7,23,30,0,0
2001,2,8,0,30,0,0
2001,2,8,1,30,0,0
2001,2,8,2,30,0,0
2001,2,8,3,30,0,0
2001,2,8,4,30,0,0
2001,2,8,5,30,0,0
2001,2,8,6,30,0,0
2001,2,8,7,30,0,0
2001,2,8,8,30,0,0
2001,2,8,9,30,0,0
2001,2,8,10,30,0,0
2001,2,8,11,30,0,0
2001,2,8,12,30,0,0
2001,2,8,13,30,42,0
2001,2,8,14,30,126,191
2001,2,8,15,30,186,274
2001,2,8,16,30,207,420
